Simulation_Number,Maze_Name,Step_Size,Side_Length,Total_Length,Corner,Width,Height,Fillet_Radius,Pressure_Difference,Flow_Rate,Simulation_Resistance,Theoretical_Resistance
47,Maze_1,0.5,1.5,1.5,0,0.1975,0.395,0.148125,10,7813.73145943778,0.00127979826948385,-0.000863306193223222
48,Maze_1,0.5,1.5,1.5,0,0.1975,0.395,0.1728125,10,7813.73145943778,0.00127979826948385,-0.000863306193223222
49,Maze_2,0.5,1.5,1.5,0,0.04,0.04,0.025,10,3.9537749457443,2.52922843035455,2.88439611486486
50,Maze_2,0.5,1.5,1.5,0,0.04,0.04,0.03,10,3.9537749457443,2.52922843035455,2.88439611486486
51,Maze_2,0.5,1.5,1.5,0,0.04,0.04,0.035,10,3.9537749457443,2.52922843035455,2.88439611486486
52,Maze_2,0.5,1.5,1.5,0,0.04,0.0533333333333333,0.025,10,6.88196331727787,1.45307371442884,2.8139762878418
53,Maze_2,0.5,1.5,1.5,0,0.04,0.0533333333333333,0.03,10,6.88196331727787,1.45307371442884,2.8139762878418
54,Maze_2,0.5,1.5,1.5,0,0.04,0.0533333333333333,0.035,10,6.88196331727786,1.45307371442885,2.8139762878418
55,Maze_2,0.5,1.5,1.5,0,0.04,0.0666666666666667,0.025,10,10.0305341004195,0.996955884889701,-4.61041875000002
56,Maze_2,0.5,1.5,1.5,0,0.04,0.0666666666666667,0.03,10,10.0305341004195,0.996955884889701,-4.61041875000002
57,Maze_2,0.5,1.5,1.5,0,0.04,0.0666666666666667,0.035,10,10.0305341004195,0.996955884889701,-4.61041875000002
58,Maze_2,0.5,1.5,1.5,0,0.04,0.08,0.025,10,13.2344998451958,0.755600900447328,-0.513089693509615
59,Maze_2,0.5,1.5,1.5,0,0.04,0.08,0.03,10,13.2344998451959,0.755600900447327,-0.513089693509615
60,Maze_2,0.5,1.5,1.5,0,0.04,0.08,0.035,10,13.2344998451959,0.755600900447327,-0.513089693509615
61,Maze_2,0.5,1.5,1.5,0,0.0925,0.04,0.0578125,10,15.0556083959834,0.664204310911,0.634309992570579
62,Maze_2,0.5,1.5,1.5,0,0.0925,0.04,0.069375,10,15.0556083959834,0.664204310911,0.634309992570579
63,Maze_2,0.5,1.5,1.5,0,0.0925,0.04,0.0809375,10,15.0556083959834,0.664204310911,0.634309992570579
64,Maze_2,0.5,1.5,1.5,0,0.0925,0.0883333333333333,0.0578125,10,102.655113485281,0.0974135594466404,0.10756853191322
65,Maze_2,0.5,1.5,1.5,0,0.0925,0.0883333333333333,0.069375,10,102.655113485281,0.0974135594466404,0.10756853191322
66,Maze_2,0.5,1.5,1.5,0,0.0925,0.0883333333333333,0.0809375,10,102.655113485281,0.0974135594466404,0.10756853191322
67,Maze_2,0.5,1.5,1.5,0,0.0925,0.136666666666667,0.0578125,10,235.200872305477,0.0425168491170053,0.16723563028685
68,Maze_2,0.5,1.5,1.5,0,0.0925,0.136666666666667,0.069375,10,235.200872305477,0.0425168491170053,0.16723563028685
69,Maze_2,0.5,1.5,1.5,0,0.0925,0.136666666666667,0.0809375,10,235.200872305477,0.0425168491170052,0.16723563028685
70,Maze_2,0.5,1.5,1.5,0,0.0925,0.185,0.0578125,10,378.191665092237,0.0264416192185545,-0.0179418129786321
71,Maze_2,0.5,1.5,1.5,0,0.0925,0.185,0.069375,10,378.191665092236,0.0264416192185545,-0.0179418129786321
72,Maze_2,0.5,1.5,1.5,0,0.0925,0.185,0.0809375,10,378.191665092236,0.0264416192185545,-0.0179418129786321
73,Maze_2,0.5,1.5,1.5,0,0.145,0.04,0.090625,10,26.4726856978211,0.377747845992938,0.35633608096828
74,Maze_2,0.5,1.5,1.5,0,0.145,0.04,0.10875,10,26.4726856978211,0.377747845992938,0.35633608096828
75,Maze_2,0.5,1.5,1.5,0,0.145,0.04,0.126875,10,26.4726856978211,0.377747845992938,0.35633608096828
76,Maze_2,0.5,1.5,1.5,0,0.145,0.123333333333333,0.090625,10,482.230836891558,0.0207369567331273,0.0216391460952355
77,Maze_2,0.5,1.5,1.5,0,0.145,0.123333333333333,0.10875,10,482.230836891558,0.0207369567331273,0.0216391460952355
78,Maze_2,0.5,1.5,1.5,0,0.145,0.123333333333333,0.126875,10,482.230836891558,0.0207369567331273,0.0216391460952355
79,Maze_2,0.5,1.5,1.5,0,0.145,0.206666666666667,0.090625,10,1332.55143771753,0.00750440074353043,0.0209133483538925
80,Maze_2,0.5,1.5,1.5,0,0.145,0.206666666666667,0.10875,10,1332.55143771753,0.00750440074353044,0.0209133483538925
81,Maze_2,0.5,1.5,1.5,0,0.145,0.206666666666667,0.126875,10,1332.55143771753,0.00750440074353044,0.0209133483538925
82,Maze_2,0.5,1.5,1.5,0,0.145,0.29,0.090625,10,2276.07529188339,0.00439352776934073,-0.00297140087831482
83,Maze_2,0.5,1.5,1.5,0,0.145,0.29,0.10875,10,2276.07529188339,0.00439352776934073,-0.00297140087831482
84,Maze_2,0.5,1.5,1.5,0,0.145,0.29,0.126875,10,2276.07529188339,0.00439352776934073,-0.00297140087831482
85,Maze_2,0.5,1.5,1.5,0,0.1975,0.04,0.1234375,10,37.9447342898626,0.2635411786945,0.247760084155543
86,Maze_2,0.5,1.5,1.5,0,0.1975,0.04,0.148125,10,37.9447342898626,0.2635411786945,0.247760084155543
87,Maze_2,0.5,1.5,1.5,0,0.1975,0.04,0.1728125,10,37.9447342898626,0.2635411786945,0.247760084155543
88,Maze_2,0.5,1.5,1.5,0,0.1975,0.158333333333333,0.1234375,10,1452.31946717367,0.00688553739451059,0.00704146071265971
89,Maze_2,0.5,1.5,1.5,0,0.1975,0.158333333333333,0.148125,10,1452.31946717367,0.00688553739451059,0.00704146071265971
90,Maze_2,0.5,1.5,1.5,0,0.1975,0.158333333333333,0.1728125,10,1452.31946717367,0.00688553739451059,0.00704146071265971
91,Maze_2,0.5,1.5,1.5,0,0.1975,0.276666666666667,0.1234375,10,4442.58848370647,0.00225093997264787,0.00556081047301011
92,Maze_2,0.5,1.5,1.5,0,0.1975,0.276666666666667,0.148125,10,4442.58848370647,0.00225093997264787,0.00556081047301011
93,Maze_2,0.5,1.5,1.5,0,0.1975,0.276666666666667,0.1728125,10,4442.58848370647,0.00225093997264787,0.00556081047301011
94,Maze_2,0.5,1.5,1.5,0,0.1975,0.395,0.1234375,10,7813.73145943777,0.00127979826948385,-0.000863306193223222
95,Maze_2,0.5,1.5,1.5,0,0.1975,0.395,0.148125,10,7813.73145943777,0.00127979826948385,-0.000863306193223222
96,Maze_2,0.5,1.5,1.5,0,0.1975,0.395,0.1728125,10,7813.73145943778,0.00127979826948385,-0.000863306193223222
97,Maze_3,0.5,1.5,2.5,4,0.04,0.04,0.025,10,2.53583172174048,3.94347933826478,4.80732685810811
98,Maze_3,0.5,1.5,2.5,4,0.04,0.04,0.03,10,2.54806181904164,3.92455156514261,4.80732685810811
99,Maze_3,0.5,1.5,2.5,4,0.04,0.04,0.035,10,2.5636635243148,3.90066789387766,4.80732685810811
100,Maze_3,0.5,1.5,2.5,4,0.04,0.0533333333333333,0.025,10,4.33200689372563,2.30839891194165,4.68996047973633
101,Maze_3,0.5,1.5,2.5,4,0.04,0.0533333333333333,0.03,10,4.34988636339619,2.29891062997619,4.68996047973633
102,Maze_3,0.5,1.5,2.5,4,0.04,0.0533333333333333,0.035,10,4.36866317477858,2.2890297557689,4.68996047973633
103,Maze_3,0.5,1.5,2.5,4,0.04,0.0666666666666667,0.025,10,6.24454536740503,1.6013976056924,-7.68403125000003
104,Maze_3,0.5,1.5,2.5,4,0.04,0.0666666666666667,0.03,10,6.26900165466983,1.59515032071349,-7.68403125000003
105,Maze_3,0.5,1.5,2.5,4,0.04,0.0666666666666667,0.035,10,6.28796112370421,1.59034062127106,-7.68403125000003
106,Maze_3,0.5,1.5,2.5,4,0.04,0.08,0.025,10,8.18117111762476,1.22231889007393,-0.855149489182692
107,Maze_3,0.5,1.5,2.5,4,0.04,0.08,0.03,10,8.21267210654709,1.21763049471171,-0.855149489182692
108,Maze_3,0.5,1.5,2.5,4,0.04,0.08,0.035,10,8.23009663837325,1.21505256127546,-0.855149489182692
109,Maze_3,0.5,1.5,2.5,4,0.0925,0.04,0.0578125,10,9.89921016592188,1.01018160362178,1.05718332095097
110,Maze_3,0.5,1.5,2.5,4,0.0925,0.04,0.069375,10,10.2178670208746,0.978677837514474,1.05718332095097
111,Maze_3,0.5,1.5,2.5,4,0.0925,0.04,0.0809375,10,10.2011711520157,0.980279602310567,1.05718332095097
112,Maze_3,0.5,1.5,2.5,4,0.0925,0.0883333333333333,0.0578125,10,65.6319536588067,0.152364807727435,0.179280886522034
113,Maze_3,0.5,1.5,2.5,4,0.0925,0.0883333333333333,0.069375,10,66.3332013509564,0.150754068797191,0.179280886522034
114,Maze_3,0.5,1.5,2.5,4,0.0925,0.0883333333333333,0.0809375,10,66.6360093501772,0.150069010697343,0.179280886522034
115,Maze_3,0.5,1.5,2.5,4,0.0925,0.136666666666667,0.0578125,10,147.662496218917,0.0677220029192414,0.278726050478084
116,Maze_3,0.5,1.5,2.5,4,0.0925,0.136666666666667,0.069375,10,148.879719701214,0.0671683156044957,0.278726050478084
117,Maze_3,0.5,1.5,2.5,4,0.0925,0.136666666666667,0.0809375,10,149.158498734024,0.0670427772126602,0.278726050478084
118,Maze_3,0.5,1.5,2.5,4,0.0925,0.185,0.0578125,10,234.896527736157,0.0425719362324177,-0.0299030216310535
119,Maze_3,0.5,1.5,2.5,4,0.0925,0.185,0.069375,10,236.730314239874,0.0422421607984992,-0.0299030216310535
120,Maze_3,0.5,1.5,2.5,4,0.0925,0.185,0.0809375,10,236.580625479635,0.0422688881632904,-0.0299030216310535
121,Maze_3,0.5,1.5,2.5,4,0.145,0.04,0.090625,10,17.8706251199866,0.559577515216072,0.593893468280467
122,Maze_3,0.5,1.5,2.5,4,0.145,0.04,0.10875,10,18.254191804508,0.547819377986948,0.593893468280467
123,Maze_3,0.5,1.5,2.5,4,0.145,0.04,0.126875,10,18.8432110915037,0.53069511090437,0.593893468280467
124,Maze_3,0.5,1.5,2.5,4,0.145,0.123333333333333,0.090625,10,312.837411071432,0.0319654863711829,0.0360652434920591
125,Maze_3,0.5,1.5,2.5,4,0.145,0.123333333333333,0.10875,10,316.467805805434,0.0315987908297631,0.0360652434920591
126,Maze_3,0.5,1.5,2.5,4,0.145,0.123333333333333,0.126875,10,317.66706426355,0.0314794988998406,0.0360652434920591
127,Maze_3,0.5,1.5,2.5,4,0.145,0.206666666666667,0.090625,10,837.55548312316,0.011939507532935,0.0348555805898208
128,Maze_3,0.5,1.5,2.5,4,0.145,0.206666666666667,0.10875,10,843.014937929882,0.011862186006521,0.0348555805898208
129,Maze_3,0.5,1.5,2.5,4,0.145,0.206666666666667,0.126875,10,829.557792588899,0.0120546152291473,0.0348555805898208
130,Maze_3,0.5,1.5,2.5,4,0.145,0.29,0.090625,10,1404.34058391859,0.00712077975564631,-0.00495233479719137
131,Maze_3,0.5,1.5,2.5,4,0.145,0.29,0.10875,10,1409.00602905287,0.00709720171085566,-0.00495233479719137
132,Maze_3,0.5,1.5,2.5,4,0.145,0.29,0.126875,10,1369.31080276635,0.00730294391879296,-0.00495233479719137
133,Maze_3,0.5,1.5,2.5,4,0.1975,0.04,0.1234375,10,26.6963558243462,0.374582960528281,0.412933473592571
134,Maze_3,0.5,1.5,2.5,4,0.1975,0.04,0.148125,10,27.4575820013694,0.364198129299996,0.412933473592571
135,Maze_3,0.5,1.5,2.5,4,0.1975,0.04,0.1728125,10,28.8831778303517,0.346222291007451,0.412933473592571
136,Maze_3,0.5,1.5,2.5,4,0.1975,0.158333333333333,0.1234375,10,961.594172306097,0.0103993974672475,0.0117357678544329
137,Maze_3,0.5,1.5,2.5,4,0.1975,0.158333333333333,0.148125,10,973.649612123566,0.0102706352218327,0.0117357678544329
138,Maze_3,0.5,1.5,2.5,4,0.1975,0.158333333333333,0.1728125,10,986.900747649663,0.0101327312030266,0.0117357678544329
139,Maze_3,0.5,1.5,2.5,4,0.1975,0.276666666666667,0.1234375,10,2809.98631924145,0.00355873618726353,0.00926801745501686
140,Maze_3,0.5,1.5,2.5,4,0.1975,0.276666666666667,0.148125,10,2825.76449224714,0.00353886533270424,0.00926801745501686
141,Maze_3,0.5,1.5,2.5,4,0.1975,0.276666666666667,0.1728125,10,2810.39043844988,0.00355822445991372,0.00926801745501686
142,Maze_3,0.5,1.5,2.5,4,0.1975,0.395,0.1234375,10,4812.81861916578,0.00207778451491557,-0.00143884365537204
143,Maze_3,0.5,1.5,2.5,4,0.1975,0.395,0.148125,10,4820.22699179638,0.00207459109643989,-0.00143884365537204
144,Maze_3,0.5,1.5,2.5,4,0.1975,0.395,0.1728125,10,4740.22984122517,0.00210960234734428,-0.00143884365537204
145,Maze_4,0.5,1.5,2.5,4,0.04,0.04,0.025,10,2.53583172174048,3.94347933826478,4.80732685810811
146,Maze_4,0.5,1.5,2.5,4,0.04,0.04,0.03,10,2.54806181904164,3.92455156514261,4.80732685810811
147,Maze_4,0.5,1.5,2.5,4,0.04,0.04,0.035,10,2.5636635243148,3.90066789387766,4.80732685810811
148,Maze_4,0.5,1.5,2.5,4,0.04,0.0533333333333333,0.025,10,4.33200689372563,2.30839891194166,4.68996047973633
149,Maze_4,0.5,1.5,2.5,4,0.04,0.0533333333333333,0.03,10,4.34988636339619,2.29891062997619,4.68996047973633
150,Maze_4,0.5,1.5,2.5,4,0.04,0.0533333333333333,0.035,10,4.36866317477858,2.2890297557689,4.68996047973633
151,Maze_4,0.5,1.5,2.5,4,0.04,0.0666666666666667,0.025,10,6.24454536740503,1.6013976056924,-7.68403125000003
152,Maze_4,0.5,1.5,2.5,4,0.04,0.0666666666666667,0.03,10,6.26900165466983,1.59515032071349,-7.68403125000003
153,Maze_4,0.5,1.5,2.5,4,0.04,0.0666666666666667,0.035,10,6.28796112370421,1.59034062127105,-7.68403125000003
154,Maze_4,0.5,1.5,2.5,4,0.04,0.08,0.025,10,8.18117111762476,1.22231889007393,-0.855149489182692
155,Maze_4,0.5,1.5,2.5,4,0.04,0.08,0.03,10,8.21267210654709,1.21763049471171,-0.855149489182692
156,Maze_4,0.5,1.5,2.5,4,0.04,0.08,0.035,10,8.23009663837325,1.21505256127546,-0.855149489182692
157,Maze_4,0.5,1.5,2.5,4,0.0925,0.04,0.0578125,10,9.89921016592188,1.01018160362178,1.05718332095097
158,Maze_4,0.5,1.5,2.5,4,0.0925,0.04,0.069375,10,10.2178670208746,0.978677837514474,1.05718332095097
159,Maze_4,0.5,1.5,2.5,4,0.0925,0.04,0.0809375,10,10.2011711520157,0.980279602310567,1.05718332095097
160,Maze_4,0.5,1.5,2.5,4,0.0925,0.0883333333333333,0.0578125,10,65.6319536588067,0.152364807727435,0.179280886522034
161,Maze_4,0.5,1.5,2.5,4,0.0925,0.0883333333333333,0.069375,10,66.3332013509563,0.150754068797191,0.179280886522034
162,Maze_4,0.5,1.5,2.5,4,0.0925,0.0883333333333333,0.0809375,10,66.6360093501772,0.150069010697343,0.179280886522034
163,Maze_4,0.5,1.5,2.5,4,0.0925,0.136666666666667,0.0578125,10,147.662496218917,0.0677220029192414,0.278726050478084
164,Maze_4,0.5,1.5,2.5,4,0.0925,0.136666666666667,0.069375,10,148.879719701214,0.0671683156044958,0.278726050478084
165,Maze_4,0.5,1.5,2.5,4,0.0925,0.136666666666667,0.0809375,10,149.158498734024,0.0670427772126602,0.278726050478084
166,Maze_4,0.5,1.5,2.5,4,0.0925,0.185,0.0578125,10,234.896527736157,0.0425719362324177,-0.0299030216310535
167,Maze_4,0.5,1.5,2.5,4,0.0925,0.185,0.069375,10,236.730314239874,0.0422421607984992,-0.0299030216310535
168,Maze_4,0.5,1.5,2.5,4,0.0925,0.185,0.0809375,10,236.580625479635,0.0422688881632904,-0.0299030216310535
169,Maze_4,0.5,1.5,2.5,4,0.145,0.04,0.090625,10,17.8706251199866,0.559577515216072,0.593893468280467
170,Maze_4,0.5,1.5,2.5,4,0.145,0.04,0.10875,10,18.254191804508,0.547819377986948,0.593893468280467
171,Maze_4,0.5,1.5,2.5,4,0.145,0.04,0.126875,10,18.8432110915037,0.53069511090437,0.593893468280467
172,Maze_4,0.5,1.5,2.5,4,0.145,0.123333333333333,0.090625,10,312.837411071432,0.0319654863711828,0.0360652434920591
173,Maze_4,0.5,1.5,2.5,4,0.145,0.123333333333333,0.10875,10,316.467805805434,0.0315987908297631,0.0360652434920591
174,Maze_4,0.5,1.5,2.5,4,0.145,0.123333333333333,0.126875,10,317.66706426355,0.0314794988998406,0.0360652434920591
175,Maze_4,0.5,1.5,2.5,4,0.145,0.206666666666667,0.090625,10,837.555483123159,0.011939507532935,0.0348555805898208
176,Maze_4,0.5,1.5,2.5,4,0.145,0.206666666666667,0.10875,10,843.014937929882,0.011862186006521,0.0348555805898208
177,Maze_4,0.5,1.5,2.5,4,0.145,0.206666666666667,0.126875,10,829.5577925889,0.0120546152291473,0.0348555805898208
178,Maze_4,0.5,1.5,2.5,4,0.145,0.29,0.090625,10,1404.34058391859,0.00712077975564631,-0.00495233479719137
179,Maze_4,0.5,1.5,2.5,4,0.145,0.29,0.10875,10,1409.00602905287,0.00709720171085566,-0.00495233479719137
180,Maze_4,0.5,1.5,2.5,4,0.145,0.29,0.126875,10,1369.31080276635,0.00730294391879296,-0.00495233479719137
181,Maze_4,0.5,1.5,2.5,4,0.1975,0.04,0.1234375,10,26.6963558243462,0.374582960528281,0.412933473592571
182,Maze_4,0.5,1.5,2.5,4,0.1975,0.04,0.148125,10,27.4575820013694,0.364198129299997,0.412933473592571
183,Maze_4,0.5,1.5,2.5,4,0.1975,0.04,0.1728125,10,28.8831778303517,0.346222291007452,0.412933473592571
184,Maze_4,0.5,1.5,2.5,4,0.1975,0.158333333333333,0.1234375,10,961.594172306097,0.0103993974672475,0.0117357678544329
185,Maze_4,0.5,1.5,2.5,4,0.1975,0.158333333333333,0.148125,10,973.649612123566,0.0102706352218326,0.0117357678544329
186,Maze_4,0.5,1.5,2.5,4,0.1975,0.158333333333333,0.1728125,10,986.900747649662,0.0101327312030266,0.0117357678544329
187,Maze_4,0.5,1.5,2.5,4,0.1975,0.276666666666667,0.1234375,10,2809.98631924145,0.00355873618726353,0.00926801745501686
188,Maze_4,0.5,1.5,2.5,4,0.1975,0.276666666666667,0.148125,10,2825.76449224714,0.00353886533270424,0.00926801745501686
189,Maze_4,0.5,1.5,2.5,4,0.1975,0.276666666666667,0.1728125,10,2810.39043844988,0.00355822445991372,0.00926801745501686
190,Maze_4,0.5,1.5,2.5,4,0.1975,0.395,0.1234375,10,4812.81861916578,0.00207778451491557,-0.00143884365537204
191,Maze_4,0.5,1.5,2.5,4,0.1975,0.395,0.148125,10,4820.22699179638,0.00207459109643989,-0.00143884365537204
192,Maze_4,0.5,1.5,2.5,4,0.1975,0.395,0.1728125,10,4740.22984122517,0.00210960234734428,-0.00143884365537204
193,Maze_5,0.5,3.5,8.5,12,0.04,0.04,0.025,10,0.749022908547686,13.3507265076704,16.3449113175676
194,Maze_5,0.5,3.5,8.5,12,0.04,0.04,0.03,10,0.750032950777967,13.3327475674603,16.3449113175676
195,Maze_5,0.5,3.5,8.5,12,0.04,0.04,0.035,10,0.757400377040412,13.2030565380435,16.3449113175676
196,Maze_5,0.5,3.5,8.5,12,0.04,0.0533333333333333,0.025,10,1.27815178344617,7.8237969304693,15.9458656311035
197,Maze_5,0.5,3.5,8.5,12,0.04,0.0533333333333333,0.03,10,1.28064072285379,7.80859129461066,15.9458656311035
198,Maze_5,0.5,3.5,8.5,12,0.04,0.0533333333333333,0.035,10,1.28880697324179,7.75911382202302,15.9458656311035
199,Maze_5,0.5,3.5,8.5,12,0.04,0.0666666666666667,0.025,10,1.84050222269791,5.43329960522486,-26.1257062500001
200,Maze_5,0.5,3.5,8.5,12,0.04,0.0666666666666667,0.03,10,1.84462786303821,5.42114764737935,-26.1257062500001
201,Maze_5,0.5,3.5,8.5,12,0.04,0.0666666666666667,0.035,10,1.85294656630649,5.39680969858357,-26.1257062500001
202,Maze_5,0.5,3.5,8.5,12,0.04,0.08,0.025,10,2.40934653300254,4.15050299449367,-2.90750826322115
203,Maze_5,0.5,3.5,8.5,12,0.04,0.08,0.03,10,2.4151474041646,4.14053402403362,-2.90750826322115
204,Maze_5,0.5,3.5,8.5,12,0.04,0.08,0.035,10,2.42331216797734,4.12658349681241,-2.90750826322115
205,Maze_5,0.5,3.5,8.5,12,0.0925,0.04,0.0578125,10,3.04437914272943,3.28474198881632,3.59442329123328
206,Maze_5,0.5,3.5,8.5,12,0.0925,0.04,0.069375,10,3.07093445356402,3.25633781873603,3.59442329123328
207,Maze_5,0.5,3.5,8.5,12,0.0925,0.04,0.0809375,10,3.08976757445437,3.23648939896909,3.59442329123328
208,Maze_5,0.5,3.5,8.5,12,0.0925,0.0883333333333333,0.0578125,10,19.4668541817011,0.513693681920113,0.609555014174915
209,Maze_5,0.5,3.5,8.5,12,0.0925,0.0883333333333333,0.069375,10,19.6428947785544,0.509089933675036,0.609555014174915
210,Maze_5,0.5,3.5,8.5,12,0.0925,0.0883333333333333,0.0809375,10,19.7300191718525,0.506841879518612,0.609555014174915
211,Maze_5,0.5,3.5,8.5,12,0.0925,0.136666666666667,0.0578125,10,43.6432288987162,0.229130617791988,0.947668571625485
212,Maze_5,0.5,3.5,8.5,12,0.0925,0.136666666666667,0.069375,10,44.0482062941444,0.227024000324148,0.947668571625485
213,Maze_5,0.5,3.5,8.5,12,0.0925,0.136666666666667,0.0809375,10,44.163629293482,0.226430666138117,0.947668571625485
